[path 0]
  (-12.77, 40.25)
  (-12.76, 40.24)
  (-12.75, 40.24)
  (-12.74, 40.24)
  (-12.74, 40.24)
  (-12.73, 40.24)
  (-12.72, 40.24)
  (-12.71, 40.24)
  (-12.70, 40.24)
  (-12.70, 40.24)
  (-12.69, 40.24)
  (-12.68, 40.24)
  (-12.67, 40.25)
  (-12.66, 40.25)
  (-12.66, 40.25)
  (-12.65, 40.26)
  (-12.64, 40.26)
  (-12.64, 40.27)
  (-12.63, 40.27)
  (-12.63, 40.28)
  (-12.62, 40.29)
  (-12.62, 40.29)
  (-12.61, 40.30)
  (-12.61, 40.31)
  (-12.60, 40.32)
  (-12.60, 40.33)
  (-12.59, 40.33)
  (-12.59, 40.34)
  (-12.59, 40.35)
  (-12.58, 40.36)
  (-12.58, 40.36)
  (-12.58, 40.37)
  (-12.58, 40.38)
  (-12.58, 40.38)
  (-12.58, 40.39)
  (-12.58, 40.40)
  (-12.58, 40.40)
  (-12.58, 40.41)
  (-12.58, 40.41)
  (-12.58, 40.42)
  (-12.58, 40.43)
  (-12.59, 40.43)
  (-12.59, 40.43)
  (-12.59, 40.44)
  (-12.59, 40.44)
  (-12.60, 40.44)
  (-12.60, 40.45)
  (-12.61, 40.45)
  (-12.62, 40.45)
  (-12.62, 40.45)
  (-12.63, 40.46)
  (-12.64, 40.46)
  (-12.65, 40.46)
  (-12.66, 40.46)
  (-12.67, 40.46)
  (-12.68, 40.46)
  (-12.69, 40.46)
  (-12.70, 40.45)
  (-12.71, 40.45)
  (-12.72, 40.45)
  (-12.73, 40.45)
  (-12.74, 40.44)
  (-12.75, 40.44)
  (-12.76, 40.43)
  (-12.76, 40.43)
  (-12.77, 40.43)
  (-12.78, 40.42)
  (-12.79, 40.42)
  (-12.80, 40.41)
  (-12.80, 40.41)
  (-12.81, 40.40)
  (-12.82, 40.40)
  (-12.82, 40.39)
  (-12.83, 40.39)
  (-12.83, 40.38)
  (-12.84, 40.38)
  (-12.84, 40.37)
  (-12.85, 40.37)
  (-12.85, 40.36)
  (-12.85, 40.36)
  (-12.85, 40.35)
  (-12.86, 40.35)
  (-12.86, 40.34)

[path 3]
  (-12.55, 37.07)
  (-12.55, 37.06)
  (-12.55, 37.06)
  (-12.55, 37.05)
  (-12.55, 37.04)
  (-12.55, 37.04)
  (-12.55, 37.03)
  (-12.55, 37.03)
  (-12.55, 37.03)
  (-12.54, 37.02)
  (-12.54, 37.02)
  (-12.53, 37.01)
  (-12.53, 37.01)
  (-12.52, 37.01)
  (-12.52, 37.00)
  (-12.51, 37.00)
  (-12.50, 37.00)
  (-12.49, 37.00)
  (-12.48, 36.99)
  (-12.48, 36.99)
  (-12.47, 36.99)
  (-12.46, 36.99)
  (-12.44, 36.99)
  (-12.43, 36.99)
  (-12.42, 36.99)
  (-12.42, 36.99)
  (-12.41, 36.99)
  (-12.40, 36.99)
  (-12.39, 36.99)
  (-12.38, 37.00)
  (-12.37, 37.00)
  (-12.37, 37.00)
  (-12.36, 37.00)
  (-12.35, 37.01)
  (-12.35, 37.01)
  (-12.34, 37.01)
  (-12.33, 37.02)
  (-12.33, 37.02)
  (-12.32, 37.02)
  (-12.32, 37.03)
  (-12.31, 37.03)
  (-12.31, 37.04)
  (-12.30, 37.04)
  (-12.30, 37.05)
  (-12.30, 37.05)
  (-12.29, 37.06)
  (-12.29, 37.06)
  (-12.29, 37.07)
  (-12.29, 37.07)
  (-12.28, 37.08)
  (-12.28, 37.09)
  (-12.28, 37.09)
  (-12.28, 37.10)
  (-12.28, 37.11)
  (-12.29, 37.11)
