[path]
  (0.00, 14901.89)
  (0.00, 14898.88)
  (0.00, 14895.87)
  (0.00, 14892.86)
  (0.00, 14889.85)
  (0.00, 14886.84)
  (0.00, 14883.82)
  (0.00, 14880.81)
  (0.00, 14877.80)
  (0.00, 14874.79)
  (0.00, 14871.78)
  (0.00, 14868.77)
  (0.00, 14865.76)
  (0.00, 14862.75)
  (0.00, 14859.74)
  (0.00, 14856.73)
  (0.00, 14853.72)
  (0.00, 14850.71)
  (0.00, 14847.70)
  (0.00, 14844.69)
  (0.00, 14841.68)
  (0.00, 14838.67)
  (0.00, 14835.66)
  (0.00, 14832.65)
  (0.00, 14829.64)
  (0.00, 14826.63)
  (0.00, 14823.62)
  (0.00, 14820.61)
  (0.00, 14817.60)
  (0.00, 14814.59)
  (0.00, 14811.58)
  (0.00, 14808.57)
  (0.00, 14805.56)
  (0.00, 14802.55)
  (0.00, 14799.54)
  (0.00, 14796.53)
  (0.00, 14793.52)
  (0.00, 14790.51)
  (0.00, 14787.49)
  (0.00, 14784.48)
  (0.00, 14781.47)
  (0.00, 14778.46)
  (0.00, 14775.45)
  (0.00, 14772.44)
  (0.00, 14769.43)
  (0.00, 14766.42)
  (0.00, 14763.41)
  (0.00, 14760.40)
  (0.00, 14757.39)
  (0.00, 14754.38)
  (0.00, 14751.37)
  (0.00, 14748.36)
  (0.00, 14745.35)
  (0.00, 14742.34)
  (0.00, 14739.33)
  (0.00, 14736.32)
  (0.00, 14733.31)
  (0.00, 14730.30)
  (0.00, 14727.29)
  (0.00, 14724.28)
  (0.00, 14721.27)
  (0.00, 14718.26)
  (0.00, 14715.25)
  (0.00, 14712.24)
  (0.00, 14709.23)
  (0.00, 14706.22)
  (0.00, 14703.21)
  (0.00, 14700.20)
  (0.00, 14697.19)
  (0.00, 14694.18)
  (0.00, 14691.16)
  (0.00, 14688.15)
  (0.00, 14685.14)
  (0.00, 14682.13)
  (0.00, 14679.12)
  (0.00, 14676.11)
  (0.00, 14673.10)
  (0.00, 14670.09)
  (0.00, 14667.08)
  (0.00, 14664.07)
  (0.00, 14661.06)
  (0.00, 14658.05)
  (0.00, 14655.04)
  (0.00, 14652.03)
  (0.00, 14649.02)
  (0.00, 14646.01)
  (0.00, 14643.00)
  (0.00, 14639.99)
  (0.00, 14636.98)
  (0.00, 14633.97)
  (0.00, 14630.96)
  (0.00, 14627.95)
  (0.00, 14624.94)
  (0.00, 14621.93)
  (0.00, 14618.92)
  (0.00, 14615.91)
  (0.00, 14612.90)
  (0.00, 14609.89)
  (0.00, 14606.88)
  (0.00, 14603.87)
  (0.00, 14600.86)
  (0.00, 14597.85)
  (0.00, 14594.84)
  (0.00, 14591.82)
  (0.00, 14588.81)
  (0.00, 14585.80)
  (0.00, 14582.79)
  (0.00, 14579.78)
  (0.00, 14576.77)
  (0.00, 14573.76)
  (0.00, 14570.75)
  (0.00, 14567.74)
  (0.00, 14564.73)
  (0.00, 14561.72)
  (0.00, 14558.71)
  (0.00, 14555.70)
  (0.00, 14552.69)
  (0.00, 14549.68)
  (0.00, 14546.67)
  (0.00, 14543.66)
  (0.00, 14540.65)
  (0.00, 14537.64)
  (0.00, 14534.63)
  (0.00, 14531.62)
  (0.00, 14528.61)
  (0.00, 14525.60)
  (0.00, 14522.59)
  (0.00, 14519.58)
  (0.00, 14516.57)
  (0.00, 14513.56)
  (0.00, 14510.55)
  (0.00, 14507.54)
  (0.00, 14504.53)
  (0.00, 14501.52)
  (0.00, 14498.51)
  (0.00, 14495.49)
  (0.00, 14492.48)
  (0.00, 14489.47)
  (0.00, 14486.46)
  (0.00, 14483.45)
  (0.00, 14480.44)
  (0.00, 14477.43)
  (0.00, 14474.42)
  (0.00, 14471.41)
  (0.00, 14468.40)
  (0.00, 14465.39)
  (0.00, 14462.38)
  (0.00, 14459.37)
  (0.00, 14456.36)
  (0.00, 14453.35)
  (0.00, 14450.34)
  (0.00, 14447.33)
  (0.00, 14444.32)
  (0.00, 14441.31)
  (0.00, 14438.30)
  (0.00, 14435.29)
  (0.00, 14432.28)
  (0.00, 14429.27)
  (0.00, 14426.26)
  (0.00, 14423.25)
  (0.00, 14420.24)
  (0.00, 14417.23)
  (0.00, 14414.22)
  (0.00, 14411.21)
  (0.00, 14408.20)
  (0.00, 14405.19)
  (0.00, 14402.18)
  (0.00, 14399.16)
  (0.00, 14396.15)
  (0.00, 14393.14)
  (0.00, 14390.13)
  (0.00, 14387.12)
  (0.00, 14384.11)
  (0.00, 14381.10)
  (0.00, 14378.09)
  (0.00, 14375.08)
  (0.00, 14372.07)
  (0.00, 14369.06)
  (0.00, 14366.05)
  (0.00, 14363.04)
  (0.00, 14360.03)
  (0.00, 14357.02)
  (0.00, 14354.01)
  (0.00, 14351.00)
  (0.00, 14351.00)
  (3.00, 14351.01)
  (6.00, 14351.02)
  (9.00, 14351.03)
  (12.00, 14351.04)
  (15.00, 14351.05)
  (18.00, 14351.06)
  (21.00, 14351.07)
  (24.00, 14351.08)
  (27.00, 14351.09)
  (30.00, 14351.10)
  (33.00, 14351.11)
  (36.00, 14351.12)
  (39.00, 14351.13)
  (42.00, 14351.14)
  (45.00, 14351.15)
  (48.00, 14351.16)
  (51.00, 14351.17)
  (54.00, 14351.18)
  (57.00, 14351.19)
  (60.00, 14351.20)
  (63.00, 14351.21)
  (66.00, 14351.22)
  (69.00, 14351.23)
  (72.00, 14351.24)
  (75.00, 14351.25)
  (78.00, 14351.26)
  (81.00, 14351.27)
  (84.00, 14351.28)
  (87.00, 14351.29)
  (90.00, 14351.30)
  (93.00, 14351.31)
  (96.00, 14351.32)
  (99.00, 14351.33)
  (102.00, 14351.34)
  (105.00, 14351.35)
  (108.00, 14351.36)
  (111.00, 14351.37)
  (114.00, 14351.38)
  (117.00, 14351.39)
  (120.00, 14351.40)
  (123.00, 14351.41)
  (126.00, 14351.42)
  (129.00, 14351.43)
  (132.00, 14351.44)
  (135.00, 14351.45)
  (138.00, 14351.46)
  (141.00, 14351.47)
  (144.00, 14351.48)
  (147.00, 14351.49)
  (150.00, 14351.51)
  (153.00, 14351.52)
  (156.00, 14351.53)
  (159.00, 14351.54)
  (162.00, 14351.55)
  (165.00, 14351.56)
  (168.00, 14351.57)
  (171.00, 14351.58)
  (174.00, 14351.59)
  (177.00, 14351.60)
  (180.00, 14351.61)
  (183.00, 14351.62)
  (186.00, 14351.63)
  (189.00, 14351.64)
  (192.00, 14351.65)
  (195.00, 14351.66)
  (198.00, 14351.67)
  (201.00, 14351.68)
  (204.00, 14351.69)
  (207.00, 14351.70)
  (210.00, 14351.71)
  (213.00, 14351.72)
  (216.00, 14351.73)
  (219.00, 14351.74)
  (222.00, 14351.75)
  (225.00, 14351.76)
  (228.00, 14351.77)
  (231.00, 14351.78)
  (234.00, 14351.79)
  (237.00, 14351.80)
  (240.00, 14351.81)
  (243.00, 14351.82)
  (246.00, 14351.83)
  (249.00, 14351.84)
  (252.00, 14351.85)
  (255.00, 14351.86)
  (258.00, 14351.87)
  (261.00, 14351.88)
  (264.00, 14351.89)
  (267.00, 14351.90)
  (270.00, 14351.91)
  (273.00, 14351.92)
  (276.00, 14351.93)
  (279.00, 14351.94)
  (282.00, 14351.95)
  (285.00, 14351.96)
  (288.00, 14351.97)
  (291.00, 14351.98)
  (294.00, 14351.99)
  (297.00, 14352.00)
  (300.00, 14352.01)
  (303.00, 14352.02)
  (306.00, 14352.03)
  (309.00, 14352.04)
  (312.00, 14352.05)
  (315.00, 14352.06)
  (318.00, 14352.07)
  (321.00, 14352.08)
  (324.00, 14352.09)
  (327.00, 14352.10)
  (330.00, 14352.11)
  (333.00, 14352.12)
  (336.00, 14352.13)
  (339.00, 14352.14)
  (342.00, 14352.15)
  (345.00, 14352.16)
  (348.00, 14352.17)
  (351.00, 14352.18)
  (354.00, 14352.19)
  (357.00, 14352.20)
  (360.00, 14352.21)
  (363.00, 14352.22)
  (366.00, 14352.23)
  (369.00, 14352.24)
  (372.00, 14352.25)
  (375.00, 14352.26)
  (378.00, 14352.27)
  (381.00, 14352.28)
  (384.00, 14352.29)
  (387.00, 14352.30)
  (390.00, 14352.31)
  (393.00, 14352.32)
  (396.00, 14352.33)
  (399.00, 14352.34)
  (402.00, 14352.35)
  (405.00, 14352.36)
  (408.00, 14352.37)
  (411.00, 14352.38)
  (414.00, 14352.39)
  (417.00, 14352.40)
  (420.00, 14352.41)
  (423.00, 14352.42)
  (426.00, 14352.43)
  (429.00, 14352.44)
  (432.00, 14352.45)
  (435.00, 14352.46)
  (438.00, 14352.47)
  (441.00, 14352.48)
  (444.00, 14352.49)
  (447.00, 14352.51)
  (450.00, 14352.52)
  (453.00, 14352.53)
  (456.00, 14352.54)
  (459.00, 14352.55)
  (462.00, 14352.56)
  (465.00, 14352.57)
  (468.00, 14352.58)
  (471.00, 14352.59)
  (474.00, 14352.60)
  (477.00, 14352.61)
  (480.00, 14352.62)
  (483.00, 14352.63)
  (486.00, 14352.64)
  (489.00, 14352.65)
  (492.00, 14352.66)
  (495.00, 14352.67)
  (498.00, 14352.68)
  (501.00, 14352.69)
  (504.00, 14352.70)
  (507.00, 14352.71)
  (510.00, 14352.72)
  (513.00, 14352.73)
  (516.00, 14352.74)
  (519.00, 14352.75)
  (522.00, 14352.76)
  (525.00, 14352.77)
  (528.00, 14352.78)
  (531.00, 14352.79)
  (534.00, 14352.80)
  (537.00, 14352.81)
  (540.00, 14352.82)
  (543.00, 14352.83)
  (546.00, 14352.84)
  (549.00, 14352.85)
  (552.00, 14352.86)
  (555.00, 14352.87)
  (558.00, 14352.88)
  (561.00, 14352.89)
  (564.00, 14352.90)
  (567.00, 14352.91)
  (570.00, 14352.92)
  (573.00, 14352.93)
  (576.00, 14352.94)
  (579.00, 14352.95)
  (582.00, 14352.96)
  (585.00, 14352.97)
  (588.00, 14352.98)
  (591.00, 14352.99)
  (594.00, 14353.00)
  (594.00, 14353.00)
  (598.90, 14353.02)
  (603.79, 14353.03)
  (608.68, 14353.05)
  (613.55, 14353.06)
  (618.41, 14353.08)
  (623.27, 14353.10)
  (628.12, 14353.12)
  (632.95, 14353.13)
  (637.78, 14353.15)
  (642.60, 14353.17)
  (647.40, 14353.19)
  (652.20, 14353.21)
  (656.99, 14353.23)
  (661.76, 14353.25)
  (666.52, 14353.27)
  (671.28, 14353.30)
  (676.02, 14353.32)
  (680.75, 14353.34)
  (685.47, 14353.36)
  (690.18, 14353.39)
  (694.88, 14353.41)
  (699.56, 14353.43)
  (704.24, 14353.46)
  (708.90, 14353.48)
  (713.54, 14353.51)
  (718.18, 14353.54)
  (722.80, 14353.56)
  (727.41, 14353.59)
  (732.01, 14353.62)
  (736.60, 14353.64)
  (741.17, 14353.67)
  (745.73, 14353.70)
  (750.27, 14353.73)
  (754.80, 14353.76)
  (759.32, 14353.78)
  (763.82, 14353.81)
  (768.31, 14353.84)
  (772.78, 14353.87)
  (777.24, 14353.90)
  (781.69, 14353.94)
  (786.12, 14353.97)
  (790.53, 14354.00)
  (794.93, 14354.03)
  (799.32, 14354.06)
  (803.69, 14354.10)
  (808.04, 14354.13)
  (812.38, 14354.16)
  (816.70, 14354.20)
  (821.01, 14354.23)
  (825.30, 14354.27)
  (829.57, 14354.30)
  (833.83, 14354.34)
  (838.07, 14354.37)
  (842.29, 14354.41)
  (846.50, 14354.44)
  (850.69, 14354.48)
  (854.86, 14354.52)
  (859.01, 14354.55)
  (863.15, 14354.59)
  (867.27, 14354.63)
  (871.37, 14354.67)
  (875.45, 14354.71)
  (879.52, 14354.74)
  (883.56, 14354.78)
  (887.59, 14354.82)
  (891.60, 14354.86)
  (895.59, 14354.90)
  (899.56, 14354.94)
  (903.51, 14354.98)
  (907.44, 14355.02)
  (911.35, 14355.07)
  (915.25, 14355.11)
  (919.12, 14355.15)
  (922.97, 14355.19)
  (926.81, 14355.23)
  (930.62, 14355.27)
  (934.41, 14355.32)
  (938.18, 14355.36)
  (941.93, 14355.40)
  (945.66, 14355.45)
  (949.37, 14355.49)
  (953.06, 14355.54)
  (956.73, 14355.58)
  (960.37, 14355.63)
  (963.99, 14355.67)
  (967.60, 14355.72)
  (971.17, 14355.76)
  (974.73, 14355.81)
  (978.27, 14355.85)
  (981.78, 14355.90)
  (985.27, 14355.95)
  (988.73, 14355.99)
  (992.18, 14356.04)
  (995.60, 14356.09)
  (998.99, 14356.13)
  (1002.37, 14356.18)
  (1005.72, 14356.23)
  (1009.04, 14356.28)
  (1012.35, 14356.33)
  (1015.62, 14356.38)
  (1018.88, 14356.42)
  (1022.11, 14356.47)
  (1025.31, 14356.52)
  (1028.49, 14356.57)
  (1031.65, 14356.62)
  (1034.78, 14356.67)
  (1037.89, 14356.72)
  (1040.97, 14356.77)
  (1044.02, 14356.82)
  (1047.05, 14356.87)
  (1050.05, 14356.92)
  (1053.03, 14356.98)
  (1055.98, 14357.03)
  (1058.91, 14357.08)
  (1061.81, 14357.13)
  (1064.68, 14357.18)
  (1067.52, 14357.23)
  (1070.34, 14357.29)
  (1073.13, 14357.34)
  (1075.90, 14357.39)
  (1078.63, 14357.44)
  (1081.34, 14357.50)
  (1084.02, 14357.55)
  (1086.68, 14357.60)
  (1089.30, 14357.66)
  (1091.90, 14357.71)
  (1094.47, 14357.77)
  (1097.01, 14357.82)
  (1099.52, 14357.87)
  (1102.01, 14357.93)
  (1104.46, 14357.98)
  (1106.89, 14358.04)
  (1109.28, 14358.09)
  (1111.65, 14358.15)
  (1113.99, 14358.20)
  (1116.29, 14358.26)
  (1118.57, 14358.31)
  (1120.82, 14358.37)
  (1123.04, 14358.43)
  (1125.22, 14358.48)
  (1127.38, 14358.54)
  (1129.51, 14358.59)
  (1131.60, 14358.65)
  (1133.66, 14358.71)
  (1135.70, 14358.76)
  (1137.70, 14358.82)
  (1139.67, 14358.88)
  (1141.61, 14358.93)
  (1143.52, 14358.99)
  (1145.39, 14359.05)
  (1147.23, 14359.10)
  (1149.04, 14359.16)
  (1150.82, 14359.22)
  (1152.57, 14359.28)
  (1154.28, 14359.33)
  (1155.96, 14359.39)
  (1157.61, 14359.45)
  (1159.22, 14359.51)
  (1160.80, 14359.57)
  (1162.35, 14359.62)
  (1163.87, 14359.68)
  (1165.35, 14359.74)
  (1166.79, 14359.80)
  (1168.20, 14359.86)
  (1169.58, 14359.92)
  (1170.92, 14359.97)
  (1172.23, 14360.03)
  (1173.51, 14360.09)
  (1174.75, 14360.15)
  (1175.95, 14360.21)
  (1177.12, 14360.27)
  (1178.25, 14360.33)
  (1179.35, 14360.39)
  (1180.41, 14360.45)
  (1181.44, 14360.51)
  (1182.43, 14360.57)
  (1183.38, 14360.62)
  (1184.30, 14360.68)
  (1185.18, 14360.74)
  (1186.03, 14360.80)
  (1186.84, 14360.86)
  (1187.61, 14360.92)
  (1188.34, 14360.98)
  (1189.04, 14361.04)
  (1189.70, 14361.10)
  (1190.32, 14361.16)
  (1190.91, 14361.22)
  (1191.45, 14361.28)
  (1191.96, 14361.34)
  (1192.43, 14361.40)
  (1192.86, 14361.46)
  (1193.26, 14361.52)
  (1193.61, 14361.58)
  (1193.93, 14361.64)
  (1194.20, 14361.70)
  (1194.44, 14361.76)
  (1194.64, 14361.82)
  (1194.80, 14361.88)
  (1194.92, 14361.94)
  (1195.00, 14362.00)
  (1195.00, 14362.00)
  (1195.44, 14362.52)
  (1195.77, 14363.34)
  (1196.00, 14364.43)
  (1196.11, 14365.80)
  (1196.12, 14367.42)
  (1196.03, 14369.28)
  (1195.84, 14371.38)
  (1195.56, 14373.70)
  (1195.18, 14376.24)
  (1194.70, 14378.97)
  (1194.15, 14381.90)
  (1193.50, 14385.00)
  (1192.77, 14388.27)
  (1191.96, 14391.69)
  (1191.07, 14395.26)
  (1190.11, 14398.96)
  (1189.08, 14402.79)
  (1187.97, 14406.72)
  (1186.79, 14410.75)
  (1185.56, 14414.87)
  (1184.25, 14419.07)
  (1182.89, 14423.33)
  (1181.47, 14427.64)
  (1180.00, 14432.00)
  (1180.00, 14432.00)
  (1179.46, 14433.55)
  (1178.89, 14435.17)
  (1178.28, 14436.85)
  (1177.65, 14438.59)
  (1176.98, 14440.39)
  (1176.28, 14442.24)
  (1175.55, 14444.16)
  (1174.79, 14446.13)
  (1174.00, 14448.15)
  (1173.18, 14450.23)
  (1172.33, 14452.36)
  (1171.46, 14454.54)
  (1170.56, 14456.77)
  (1169.63, 14459.04)
  (1168.67, 14461.37)
  (1167.70, 14463.74)
  (1166.69, 14466.15)
  (1165.66, 14468.61)
  (1164.61, 14471.12)
  (1163.54, 14473.66)
  (1162.44, 14476.24)
  (1161.32, 14478.86)
  (1160.19, 14481.52)
  (1159.03, 14484.21)
  (1157.85, 14486.94)
  (1156.65, 14489.70)
  (1155.43, 14492.50)
  (1154.19, 14495.33)
  (1152.94, 14498.18)
  (1151.67, 14501.07)
  (1150.38, 14503.98)
  (1149.07, 14506.92)
  (1147.76, 14509.88)
  (1146.42, 14512.87)
  (1145.07, 14515.88)
  (1143.71, 14518.92)
  (1142.34, 14521.97)
  (1140.95, 14525.04)
  (1139.55, 14528.13)
  (1138.14, 14531.23)
  (1136.72, 14534.36)
  (1135.29, 14537.49)
  (1133.85, 14540.64)
  (1132.40, 14543.80)
  (1130.95, 14546.97)
  (1129.48, 14550.15)
  (1128.01, 14553.34)
  (1126.53, 14556.53)
  (1125.05, 14559.73)
  (1123.56, 14562.93)
  (1122.06, 14566.14)
  (1120.56, 14569.35)
  (1119.06, 14572.56)
  (1117.55, 14575.77)
  (1116.05, 14578.97)
  (1114.54, 14582.18)
  (1113.02, 14585.38)
  (1111.51, 14588.57)
  (1110.00, 14591.76)
  (1108.49, 14594.94)
  (1106.98, 14598.11)
  (1105.47, 14601.27)
  (1103.96, 14604.42)
  (1102.46, 14607.56)
  (1100.96, 14610.68)
  (1099.46, 14613.78)
  (1097.97, 14616.87)
  (1096.48, 14619.95)
  (1095.00, 14623.00)
  (1095.00, 14623.00)
  (1092.87, 14627.34)
  (1090.76, 14631.64)
  (1088.69, 14635.90)
  (1086.66, 14640.11)
  (1084.66, 14644.29)
  (1082.69, 14648.42)
  (1080.75, 14652.50)
  (1078.86, 14656.54)
  (1076.99, 14660.53)
  (1075.17, 14664.47)
  (1073.38, 14668.36)
  (1071.62, 14672.20)
  (1069.91, 14675.98)
  (1068.23, 14679.72)
  (1066.59, 14683.39)
  (1064.99, 14687.02)
  (1063.43, 14690.58)
  (1061.90, 14694.09)
  (1060.42, 14697.54)
  (1058.98, 14700.92)
  (1057.58, 14704.25)
  (1056.22, 14707.51)
  (1054.90, 14710.71)
  (1053.63, 14713.84)
  (1052.39, 14716.90)
  (1051.20, 14719.90)
  (1050.06, 14722.83)
  (1048.96, 14725.69)
  (1047.90, 14728.48)
  (1046.88, 14731.19)
  (1045.92, 14733.84)
  (1045.00, 14736.40)
  (1044.12, 14738.90)
  (1043.29, 14741.31)
  (1042.51, 14743.65)
  (1041.78, 14745.90)
  (1041.09, 14748.08)
  (1040.45, 14750.17)
  (1039.86, 14752.19)
  (1039.32, 14754.11)
  (1038.83, 14755.96)
  (1038.39, 14757.71)
  (1038.00, 14759.38)
  (1037.67, 14760.96)
