[path]
  (6681.00, 5870.00)
  (6556.00, 6092.00)
  (6388.00, 6437.00)
  (6377.00, 6467.00)
  (6336.00, 6585.00)
  (6269.00, 6780.00)
  (6243.00, 6857.00)
  (6185.00, 7020.00)
  (6115.00, 7210.00)
  (6102.00, 7238.00)
  (6075.00, 7299.00)
  (6044.00, 7374.00)
  (6040.00, 7388.00)
  (6014.00, 7441.00)
  (5964.00, 7527.00)
  (5940.00, 7561.00)
  (5896.00, 7625.00)
  (5852.00, 7693.00)
  (5852.00, 7696.00)
  (5831.00, 7729.00)
  (5784.00, 7795.00)
  (5704.00, 7897.00)
  (5619.00, 8012.00)
  (5541.00, 8211.00)
  (5550.00, 8319.00)
  (5603.00, 8484.00)
  (5755.00, 8681.00)
  (5815.00, 8700.00)
  (5879.00, 8725.00)
  (5931.00, 8812.00)
  (5917.00, 8888.00)
  (5921.00, 9044.00)
  (5965.00, 9237.00)
  (6083.00, 9346.00)
  (6333.00, 9424.00)
  (6791.00, 9316.00)
  (6833.00, 9279.00)
  (6912.00, 9211.00)
  (6995.00, 9143.00)
  (7014.00, 9143.00)
  (7015.00, 9206.00)
  (6983.00, 9317.00)
  (6838.00, 9533.00)
  (6614.00, 9876.00)
  (6355.00, 10297.00)
  (6340.00, 10331.00)
  (6286.00, 10442.00)
  (6200.00, 10613.00)
  (6065.00, 10866.00)
  (5890.00, 11196.00)
  (5650.00, 11658.00)
  (5587.00, 11788.00)
  (5519.00, 11932.00)
  (5456.00, 12121.00)
  (5465.00, 12202.00)
  (5533.00, 12328.00)
  (5699.00, 12454.00)
  (5773.00, 12454.00)
  (5882.00, 12435.00)
  (6037.00, 12351.00)
  (6059.00, 12320.00)
  (6121.00, 12235.00)
  (6209.00, 12116.00)
  (6236.00, 12082.00)
  (6296.00, 12000.00)
  (6371.00, 11893.00)
  (6416.00, 11815.00)
  (6530.00, 11632.00)
  (6689.00, 11389.00)
  (6757.00, 11300.00)
  (6866.00, 11140.00)
  (7128.00, 10678.00)
  (7206.00, 10524.00)
  (7356.00, 10233.00)
  (7516.00, 9929.00)
  (7534.00, 9906.00)
  (7552.00, 9883.00)
  (7609.00, 9880.00)
  (7678.00, 9915.00)
  (7755.00, 9966.00)
  (7824.00, 10095.00)
  (7820.00, 10133.00)
  (7818.00, 10263.00)
  (7824.00, 10475.00)
  (7836.00, 10616.00)
  (7847.00, 10770.00)
  (7831.00, 11141.00)
  (7779.00, 11556.00)
  (7734.00, 12156.00)
  (7760.00, 12807.00)
  (7827.00, 12854.00)
  (7986.00, 12898.00)
  (8197.00, 12889.00)
  (8236.00, 12851.00)
  (8322.00, 12640.00)
  (8451.00, 12173.00)
  (8457.00, 12140.00)
  (8481.00, 12029.00)
  (8521.00, 11856.00)
  (8544.00, 11770.00)
  (8576.00, 11622.00)
  (8615.00, 11352.00)
  (8628.00, 11143.00)
  (8655.00, 10773.00)
  (8696.00, 10328.00)
  (8730.00, 10136.00)
  (8769.00, 9910.00)
  (8808.00, 9646.00)
  (8808.00, 9623.00)
  (8824.00, 9510.00)
  (8860.00, 9310.00)
  (8894.00, 9163.00)
  (8931.00, 8991.00)
  (8971.00, 8633.00)
  (8975.00, 8437.00)
  (8986.00, 8178.00)
  (9027.00, 7798.00)
  (9048.00, 7715.00)
  (9079.00, 7520.00)
  (9101.00, 7293.00)
  (9097.00, 7277.00)
  (9093.00, 7249.00)
  (9093.00, 7221.00)
  (9101.00, 7221.00)
  (9107.00, 7164.00)
  (9100.00, 6914.00)
  (9095.00, 6845.00)
  (9090.00, 6704.00)
  (9090.00, 6544.00)
  (9094.00, 6525.00)
  (9107.00, 6468.00)
  (9126.00, 6383.00)
  (9132.00, 6356.00)
  (9147.00, 6288.00)
  (9168.00, 6198.00)
  (9173.00, 6176.00)
  (9184.00, 5936.00)
  (9198.00, 5451.00)
  (9200.00, 5206.00)
  (9206.00, 4748.00)
  (9215.00, 4273.00)
  (9230.00, 4196.00)
  (9266.00, 3827.00)
  (9298.00, 3380.00)
  (9296.00, 3332.00)
  (9296.00, 3241.00)
  (9301.00, 3145.00)
  (9305.00, 3141.00)
  (9315.00, 3119.00)
  (9328.00, 3081.00)
  (9340.00, 2990.00)
  (9367.00, 2825.00)
  (9408.00, 2611.00)
  (9416.00, 2581.00)
  (9438.00, 2494.00)
  (9467.00, 2368.00)
  (9474.00, 2330.00)
  (9496.00, 2240.00)
  (9530.00, 2125.00)
  (9571.00, 2043.00)
  (9632.00, 1890.00)
  (9718.00, 1596.00)
  (9755.00, 1381.00)
  (9799.00, 1091.00)
  (9854.00, 536.00)
  (9865.00, 263.00)
  (9891.00, -184.00)
  (9931.00, -670.00)
  (9937.00, -684.00)
  (9947.00, -729.00)
  (9957.00, -799.00)
  (9957.00, -843.00)
  (9957.00, -887.00)
  (10130.00, -931.00)
  (10304.00, -931.00)
  (10326.00, -840.00)
  (10344.00, -765.00)
  (10373.00, -665.00)
  (10432.00, -531.00)
  (10452.00, -508.00)
  (10497.00, -442.00)
  (10553.00, -348.00)
  (10563.00, -319.00)
  (10600.00, -241.00)
  (10660.00, -132.00)
  (10683.00, -101.00)
  (10736.00, -26.00)
  (10802.00, 71.00)
  (10815.00, 93.00)
  (10868.00, 163.00)
  (10956.00, 270.00)
  (11020.00, 336.00)
  (11084.00, 402.00)
  (11260.00, 463.00)
  (11323.00, 460.00)
  (11448.00, 457.00)
  (11588.00, 458.00)
  (11614.00, 465.00)
  (11641.00, 472.00)
  (11662.00, 551.00)
  (11652.00, 685.00)
  (11636.00, 862.00)
  (11610.00, 1039.00)
  (11596.00, 1039.00)
  (11585.00, 1067.00)
  (11589.00, 1100.00)
  (11598.00, 1104.00)
  (11607.00, 1112.00)
  (11605.00, 1128.00)
  (11592.00, 1136.00)
  (11580.00, 1150.00)
  (11583.00, 1194.00)
  (11599.00, 1223.00)
  (11617.00, 1274.00)
  (11631.00, 1424.00)
  (11629.00, 1488.00)
  (11627.00, 1605.00)
  (11628.00, 1722.00)
  (11631.00, 1722.00)
  (11638.00, 1734.00)
  (11646.00, 1762.00)
  (11649.00, 1821.00)
  (11674.00, 2073.00)
  (11712.00, 2415.00)
  (11720.00, 2467.00)
  (11741.00, 2617.00)
  (11770.00, 2835.00)
  (11783.00, 2951.00)
  (11802.00, 3093.00)
  (11833.00, 3224.00)
  (11838.00, 3218.00)
  (11820.00, 3003.00)
  (11780.00, 2644.00)
  (11735.00, 2343.00)
  (11674.00, 1687.00)
  (11635.00, 822.00)
  (11643.00, 740.00)
  (11662.00, 534.00)
  (11686.00, 259.00)
  (11697.00, 108.00)
  (11726.00, -274.00)
  (11762.00, -741.00)
  (11768.00, -804.00)
  (11774.00, -867.00)
  (11917.00, -930.00)
  (12055.00, -930.00)
  (12193.00, -930.00)
  (12337.00, -897.00)
  (12342.00, -867.00)
  (12393.00, -709.00)
  (12489.00, -442.00)
  (12621.00, -124.00)
  (13019.00, 962.00)
  (13440.00, 2182.00)
  (13446.00, 2218.00)
  (13475.00, 2344.00)
  (13525.00, 2544.00)
  (13546.00, 2618.00)
  (13600.00, 2825.00)
  (13674.00, 3120.00)
  (13694.00, 3208.00)
  (13737.00, 3388.00)
  (13788.00, 3593.00)
  (13802.00, 3640.00)
  (13838.00, 3797.00)
  (13918.00, 4197.00)
  (13932.00, 4277.00)
  (13960.00, 4430.00)
  (13991.00, 4593.00)
  (13998.00, 4615.00)
  (14040.00, 4637.00)
  (14106.00, 4637.00)
  (14122.00, 4623.00)
  (14146.00, 4608.00)
  (14218.00, 4605.00)
  (14255.00, 4614.00)
  (14329.00, 4624.00)
  (14451.00, 4628.00)
  (14535.00, 4618.00)
  (14663.00, 4611.00)
  (14837.00, 4624.00)
  (14923.00, 4660.00)
  (15042.00, 4702.00)
  (15292.00, 4746.00)
  (15472.00, 4749.00)
  (15690.00, 4766.00)
  (15945.00, 4861.00)
  (15955.00, 4882.00)
  (15986.00, 4924.00)
  (16041.00, 4978.00)
  (16068.00, 4992.00)
  (16110.00, 5021.00)
  (16156.00, 5069.00)
  (16165.00, 5108.00)
  (16224.00, 5305.00)
  (16310.00, 5574.00)
  (16331.00, 5631.00)
  (16353.00, 5697.00)
  (16363.00, 5842.00)
  (16350.00, 5931.00)
  (16343.00, 6190.00)
  (16353.00, 6508.00)
  (16368.00, 6556.00)
  (16432.00, 6673.00)
  (16521.00, 6798.00)
  (16555.00, 6809.00)
  (16718.00, 6895.00)
  (16895.00, 6998.00)
  (16910.00, 7017.00)
  (16926.00, 7220.00)
  (16928.00, 7557.00)
  (16919.00, 7642.00)
  (16904.00, 7774.00)
  (16864.00, 8094.00)
  (16847.00, 8219.00)
  (16779.00, 8583.00)
  (16697.00, 8967.00)
  (16690.00, 8976.00)
  (16651.00, 9025.00)
  (16579.00, 9114.00)
  (16514.00, 9194.00)
  (16369.00, 9414.00)
  (16168.00, 9764.00)
  (16147.00, 9812.00)
  (16105.00, 9910.00)
  (16057.00, 10022.00)
  (16051.00, 10036.00)
  (16027.00, 10080.00)
  (15988.00, 10147.00)
  (15956.00, 10194.00)
  (15923.00, 10247.00)
  (15908.00, 10300.00)
  (15930.00, 10300.00)
  (15971.00, 10269.00)
  (16073.00, 10099.00)
  (16106.00, 10025.00)
  (16189.00, 9849.00)
  (16300.00, 9622.00)
  (16346.00, 9541.00)
  (16419.00, 9421.00)
  (16587.00, 9183.00)
  (16605.00, 9160.00)
  (16637.00, 9093.00)
  (16691.00, 8913.00)
  (16751.00, 8620.00)
  (16847.00, 8012.00)
  (16937.00, 7218.00)
  (16933.00, 7079.00)
  (16938.00, 6954.00)
  (16809.00, 6759.00)
  (16722.00, 6713.00)
  (16603.00, 6635.00)
  (16456.00, 6484.00)
  (16442.00, 6446.00)
  (16423.00, 6222.00)
  (16415.00, 5890.00)
  (16423.00, 5812.00)
  (16430.00, 5727.00)
  (16408.00, 5567.00)
  (16375.00, 5487.00)
  (16310.00, 5304.00)
  (16233.00, 5063.00)
  (16228.00, 5037.00)
  (16213.00, 5000.00)
  (16171.00, 4952.00)
  (16152.00, 4944.00)
  (16110.00, 4915.00)
  (16059.00, 4869.00)
  (16008.00, 4776.00)
  (15918.00, 4668.00)
  (15636.00, 4560.00)
  (15562.00, 4560.00)
  (15421.00, 4555.00)
  (15264.00, 4544.00)
  (15249.00, 4537.00)
  (15207.00, 4519.00)
  (15147.00, 4493.00)
  (15089.00, 4468.00)
  (14960.00, 4435.00)
  (14770.00, 4413.00)
  (14712.00, 4424.00)
  (14625.00, 4433.00)
  (14467.00, 4423.00)
  (14432.00, 4414.00)
  (14388.00, 4406.00)
  (14321.00, 4416.00)
  (14305.00, 4427.00)
  (14277.00, 4442.00)
  (14249.00, 4451.00)
  (14249.00, 4446.00)
  (14254.00, 4436.00)
  (14264.00, 4426.00)
  (14270.00, 4426.00)
  (14280.00, 4422.00)
  (14290.00, 4412.00)
  (14290.00, 4407.00)
  (14284.00, 4397.00)
  (14270.00, 4387.00)
  (14252.00, 4387.00)
  (14233.00, 4382.00)
  (14187.00, 4227.00)
  (14150.00, 4020.00)
  (14089.00, 3692.00)
  (14014.00, 3317.00)
  (14006.00, 3292.00)
  (13975.00, 3175.00)
  (13924.00, 2970.00)
  (13904.00, 2882.00)
  (13851.00, 2661.00)
  (13777.00, 2366.00)
  (13756.00, 2292.00)
  (13712.00, 2128.00)
  (13662.00, 1928.00)
  (13643.00, 1820.00)
  (13450.00, 1190.00)
  (13131.00, 236.00)
  (13086.00, 121.00)
  (13005.00, -93.00)
  (12924.00, -313.00)
  (12924.00, -320.00)
  (12915.00, -350.00)
  (12895.00, -401.00)
  (12884.00, -423.00)
  (12857.00, -485.00)
  (12822.00, -574.00)
  (12814.00, -601.00)
  (12795.00, -655.00)
  (12772.00, -715.00)
  (12761.00, -729.00)
  (12719.00, -834.00)
  (12677.00, -957.00)
  (12677.00, -968.00)
  (12847.00, -981.00)
  (13803.00, -994.00)
  (14436.00, -994.00)
  (15389.00, -991.00)
  (16338.00, -981.00)
  (16335.00, -976.00)
  (16337.00, -952.00)
  (16349.00, -912.00)
  (16366.00, -882.00)
  (16383.00, -851.00)
  (16376.00, -776.00)
  (16350.00, -728.00)
  (16329.00, -657.00)
  (16337.00, -618.00)
  (16365.00, -647.00)
  (16410.00, -753.00)
  (16437.00, -870.00)
  (16429.00, -874.00)
  (16414.00, -891.00)
  (16399.00, -918.00)
  (16399.00, -938.00)
  (16413.00, -958.00)
