theta_L,theta_R,x,y
3.6,79.2,-71.42830131430989,81.29239480511694
3.6,81.0,-73.2839008372914,82.58813789355179
3.6,82.8,-75.1405974001492,83.82316983153555
3.6,84.60000000000001,-76.99595459705593,84.99897012505488
3.6,86.4,-78.84747371695593,86.11701262703124
3.6,88.2,-80.6925934311662,87.17878325280483
3.6,90.0,-82.52868871734074,88.18579527920575
3.6,91.8,-84.35306903553962,89.13960270168167
3.6,93.60000000000001,-86.16297575037677,90.04181201639518
3.6,95.4,-87.95557877483849,90.89409271105056
3.6,97.2,-89.72797239524326,91.6981866824717
3.6,99.0,-91.47717022216787,92.45591674554217
3.6,100.8,-93.20009919846315,93.16919435321495
3.6,102.60000000000001,-94.89359258237671,93.84002660794567
3.6,104.4,-96.55438181112015,94.47052260871232
3.6,106.2,-98.17908713793344,95.0628991427216
3.6,108.0,-99.76420692395922,95.61948569514745
3.6,109.8,-101.30610545537772,96.14272871205894
3.6,111.60000000000001,-102.8009991468456,96.6351950093327
3.6,113.4,-104.24494098521069,97.09957417198001
3.6,115.2,-105.63380306401892,97.53867973198828
3.6,117.0,-106.96325706129873,97.9554488463207
3.6,118.8,-108.22875252298905,98.35294011777872
3.6,120.60000000000001,-109.42549283556659,98.73432910742761
3.6,122.4,-110.5484088084759,99.10290097549608
3.6,124.2,-111.59212984591863,99.46203955530233
3.6,126.0,-112.55095277635188,99.81521200925465
3.6,127.8,-113.41880853695861,100.1659480352807
3.6,129.6,-114.18922709252467,100.51781238529549
3.6,131.4,-114.85530122008812,100.87436922573335
3.6,133.20000000000002,-115.40965013270699,101.23913661841866
3.6,135.0,-115.84438437199678,101.61552913821946
3.6,136.8,-116.15107399764346,102.00678639025365
3.6,138.6,-116.3207228732841,102.41588497392675
3.6,140.4,-116.34375282201717,102.84543131027198
3.6,142.20000000000002,-116.21000262593624,103.2975327715239
3.6,144.0,-115.90874828280096,103.77364482442623
3.6,145.8,-115.42875259156583,104.27439255217845
3.6,147.6,-114.75835395095426,104.79936612187515
3.6,149.4,-113.88560607940602,105.34689171637991
3.6,151.20000000000002,-112.79848194720363,105.91378237251914
3.6,153.0,-111.48515614926556,106.49507726687462
3.6,154.8,-109.93437965374946,107.08378339393471
3.6,156.6,-108.13595855744337,107.67064023892613
3.6,158.4,-106.08134323105928,108.24393559326785
3.6,160.20000000000002,-103.76432508950082,108.78940824874662
3.6,162.0,-101.1818244519002,109.29027946470995
3.6,163.8,-98.33473448370896,109.7274576792583
3.6,165.6,-95.22876412484597,110.07995726034102
3.6,167.4,-91.87519996889347,110.3255594761173
3.6,169.20000000000002,-88.29148795960222,110.4417205018068
3.6,171.0,-84.50152676892264,110.40669746492225
3.6,172.8,-80.53557237055546,110.20082280327796
3.6,174.6,-76.42968229316689,109.80781682732302
3.6,176.4,-72.2246785243082,109.21599841763545
3.6,178.20000000000002,-67.96467386686226,108.41924458628078
3.6,180.0,-63.69527526451721,107.41756807030572
3.6,181.8,-59.46163326194331,106.21722820729511
3.6,183.6,-55.30653487360027,104.83035584271684
3.6,185.4,-51.26872990400297,103.27414336131042
3.6,187.20000000000002,-47.381640082578144,101.5697098417819
3.6,189.0,-43.67253712450716,99.74078626709469
3.6,190.8,-40.162205796561594,97.8123716683306
3.6,192.6,-36.865046524348735,95.80949116998649
3.6,194.4,-33.789529394505415,93.75615005571697
3.6,196.20000000000002,-30.938891236758014,91.67453507169228
3.6,198.0,-28.31196754700558,89.58447461467931
3.6,199.8,-25.904065490485532,87.5031391219842
3.6,201.6,-23.707806280475786,85.44494401934205
3.6,203.4,-21.71388897479805,83.42160919333918
3.6,205.20000000000002,-19.91174914011754,81.44232870123176
3.6,207.0,-18.290102817191865,79.5140094022791
3.6,208.8,-16.837378234107053,77.64154477839323
3.6,210.6,-15.542045193578739,75.82809845504848
3.6,212.4,-14.392855911139668,74.07537959902311
3.6,214.20000000000002,-13.379012320401067,72.38389882377297
3.6,216.0,-12.490274407410613,70.75319827233963
3.6,217.8,-11.717022716529748,69.18205323169822
3.6,219.6,-11.05028630890139,67.66864515499623
3.6,221.4,-10.481745495748608,66.21070756853553
3.6,223.20000000000002,-10.003716817047637,64.80564725180119
3.6,225.0,-9.609126096715862,63.450643502893456
3.6,226.8,-9.291474018049081,62.14272839962665
3.6,228.6,-9.044797527811888,60.878850860064716
3.6,230.4,-8.86362947271605,59.65592708294574
3.6,232.20000000000002,-8.742958166983401,58.47087966849289
3.6,234.0,-8.678188050877711,57.32066742293979
3.6,235.8,-8.665102195767052,56.20230756006677
3.6,237.6,-8.699827113344423,55.11289174398529
3.6,239.4,-8.778800111312165,54.049597176097286
3.6,241.20000000000002,-8.898739285644815,53.00969371782901
3.6,243.0,-9.056616134911778,51.990547858837076
3.6,244.8,-9.249630712838085,50.98962418580367
3.6,246.6,-9.47518919187501,50.00448487675961
3.6,248.4,-9.730883685845928,49.03278763692697
3.6,250.20000000000002,-10.014474168321609,48.07228240118003
3.6,252.0,-10.323872321238586,47.1208070523962
3.6,253.8,-10.657127152463936,46.17628234147276
3.6,255.6,-11.012412229397789,45.23670614114962
3.6,257.40000000000003,-11.388014386796549,44.30014711979279
3.6,259.2,-11.782323779761827,43.36473788095461
3.6,261.0,-12.193825166614936,42.4286675779807
3.6,262.8,-12.621090320775492,41.49017397842286
3.6,264.6,-13.062771485631764,40.54753491876747
3.6,266.40000000000003,-13.517595801762365,39.59905905413563
3.6,268.2,-13.98436065195702,38.64307576805949
3.6,270.0,-14.461929886685015,37.677924061690874
3.6,271.8,-14.949230911586437,36.701940186741986
3.6,273.6,-15.44525264009407,35.7134437180442
3.6,275.40000000000003,-15.949044339686651,34.710721674393454
3.6,277.2,-16.459715431297766,33.692010182835475
3.6,279.0,-16.97643634059807,32.65547303115835
3.6,280.8,-17.498440550906594,31.59917625094094
3.6,282.6,-18.025028075784313,30.5210575968696
3.6,284.40000000000003,-18.555570663039852,29.418889404154694
3.6,286.2,-19.089519173324778,28.290232764651677
3.6,288.0,-19.626413765039327,27.13238018615244
3.6,289.8,-20.165897793685584,25.942282765576348
3.6,291.6,-20.707736748320528,24.71645621671147
3.6,293.40000000000003,-21.25184418454613,23.450857516164564
3.6,295.2,-21.79831761778553,22.140719901059942
3.6,297.0,-22.347488971636395,20.78032746616288
3.6,298.8,-22.899996914113352,19.36269982305577
3.6,300.6,-23.456893188813936,17.87913866051128
3.6,302.40000000000003,-24.019803748939367,16.318554438587544
3.6,304.2,-24.591182210021387,14.666427558593988
3.6,306.0,-25.17472730459992,12.903129010242642
3.6,307.8,-25.776111524593357,11.001042584474163
3.6,309.6,-26.404352207715036,8.919248106452672
3.6,311.40000000000003,-27.074667178344484,6.592650453566877
3.6,313.2,-27.815356641025765,3.9062694277623944
3.6,315.0,-28.688733781840575,0.6185600783076222
3.6,316.8,-29.892483908428048,-4.001940001232732
5.4,37.800000000000004,-32.84013795491087,26.598365037130307
5.4,39.6,-34.566626074579744,32.66441342378137
5.4,41.4,-36.09001386402871,37.189987252911735
5.4,43.2,-37.56267921499305,41.03778144620153
5.4,45.0,-39.028003682325604,44.47462177743556
5.4,46.800000000000004,-40.504174210931694,47.62391460603737
5.4,48.6,-42.000051071925824,50.55412648343522
5.4,50.4,-43.52017888821432,53.30754401202296
5.4,52.2,-45.06681034006503,55.91221578845572
5.4,54.0,-46.6408576607967,58.38772224883709
5.4,55.800000000000004,-48.24238959082075,60.74827124023416
5.4,57.6,-49.87091188930735,63.00449237904361
5.4,59.4,-51.52553546418663,65.16454119410216
5.4,61.2,-53.20508208575241,67.23481175360524
5.4,63.0,-54.90815350347501,69.220414944996
5.4,64.8,-56.63317812014005,71.12551015745433
5.4,66.60000000000001,-58.37844336825175,72.95354181412051
5.4,68.4,-60.142118669198425,74.70741218251767
5.4,70.2,-61.92227200085084,76.38961034740048
5.4,72.0,-63.716882003927964,78.00231031320327
5.4,73.8,-65.52384688848362,79.54744691898323
5.4,75.60000000000001,-67.34099098089254,81.02677551701926
5.4,77.4,-69.16606947954074,82.44191957917684
5.4,79.2,-70.99677180698457,83.79440919906817
5.4,81.0,-72.83072382381476,85.08571264086507
5.4,82.8,-74.66548908425095,86.31726251680614
5.4,84.60000000000001,-76.49856925275404,87.4904777726291
5.4,86.4,-78.32740375648635,88.60678237029022
5.4,88.2,-80.14936871493549,89.66762134547959
5.4,90.0,-81.96177516191094,90.67447476021297
5.4,91.8,-83.76186655403089,91.62886995220023
5.4,93.60000000000001,-85.54681554210285,92.53239239165569
5.4,95.4,-87.31371996633274,93.38669538487001
5.4,97.2,-89.05959802228017,94.19350880651231
5.4,99.0,-90.78138253137776,94.95464699506681
5.4,100.8,-92.47591423729304,95.67201590480342
5.4,102.60000000000001,-94.13993403724342,96.34761957068088
5.4,104.4,-95.7700740455268,96.98356590745333
5.4,106.2,-97.36284737511181,97.5820718291288
5.4,108.0,-98.9146365124168,98.14546763807041
5.4,109.8,-100.42168015089544,98.67620059272696
5.4,111.60000000000001,-101.88005834150277,99.17683751746924
5.4,113.4,-103.28567581366788,99.65006626541633
5.4,115.2,-104.6342433206362,100.0986957834146
5.4,117.0,-105.92125687018074,100.5256544552515
5.4,118.8,-107.14197471872176,100.93398631229235
5.4,120.60000000000001,-108.29139203790402,101.32684459741216
5.4,122.4,-109.36421321305838,101.7074820456499
5.4,124.2,-110.3548218098382,102.07923710082873
5.4,126.0,-111.25724835792722,102.44551511925127
5.4,127.8,-112.06513626095294,102.80976341818416
5.4,129.6,-112.77170636463217,103.17543880856208
5.4,131.4,-113.36972101935194,103.54596601138533
5.4,133.20000000000002,-113.85144888137852,103.92468510342286
5.4,135.0,-114.20863223503598,104.31478588474017
5.4,136.8,-114.432459315866,104.71922683309042
5.4,138.6,-114.51354500228736,105.14063614753674
5.4,140.4,-114.44192434783095,105.581192344588
5.4,142.20000000000002,-114.2070647645926,106.0424820389229
5.4,144.0,-113.79790423629777,106.52533303319943
5.4,145.8,-113.20292469226497,107.02962180904925
5.4,147.6,-112.41027150368345,107.55405614137267
5.4,149.4,-111.40793176706312,108.09593606407985
5.4,151.20000000000002,-110.18398527877174,108.65090001218331
5.4,153.0,-108.7269423708623,109.21266781848348
5.4,154.8,-107.02618137038186,109.77279838631283
5.4,156.6,-105.07249448295227,110.3204870710233
5.4,158.4,-102.85874341801599,110.84243544926827
5.4,160.20000000000002,-100.38061421081409,111.32283303227494
5.4,162.0,-97.63744405614626,111.74349470870192
5.4,163.8,-94.63307209718727,112.08419678990893
5.4,165.6,-91.37664304179422,112.32324571295248
5.4,167.4,-87.88327112464597,112.4382944437002
5.4,169.20000000000002,-84.17445802878945,112.40739171090473
